#, Time, Mark, Alt, Max Alt, TrueH, MagH, Pitch, Roll, Temp, Wind, WMax, WErr 
3524, 13:02:30, 0, 273.7, 282.9, 310.2, 297.2, 24.9, 39.4, 122.0, 0.0, 16.2, 0 
3525, 13:02:31, 0, 277.2, 282.9, 309.3, 296.3, 24.7, 36.3, 122.0, 0.0, 16.2, 0 
3526, 13:02:32, 0, 281.0, 282.9, 307.3, 294.3, 23.0, 36.7, 122.0, 0.0, 16.2, 0 
3527, 13:02:33, 0, 278.1, 282.9, 304.3, 291.3, 22.5, 37.4, 122.0, 0.0, 16.2, 0 
3528, 13:02:34, 0, 276.8, 282.9, 312.6, 299.6, 24.9, 35.6, 122.0, 0.0, 16.2, 0 
3529, 13:02:35, 0, 277.7, 282.9, 310.4, 297.4, 24.4, 35.9, 122.0, 0.0, 16.2, 0 
3530, 13:02:36, 0, 279.3, 282.9, 310.6, 297.6, 24.4, 35.0, 122.0, 0.0, 16.2, 0 
3531, 13:02:37, 0, 280.0, 282.9, 306.5, 293.5, 23.4, 28.4, 122.0, 0.0, 16.2, 0 
3532, 13:02:38, 0, 281.1, 282.9, 311.8, 298.8, 24.6, 35.1, 122.0, 0.0, 16.2, 0 
3533, 13:02:39, 0, 279.1, 282.9, 311.3, 298.3, 23.6, 33.5, 122.0, 0.0, 16.2, 0 
3534, 13:02:40, 0, 281.3, 282.9, 303.5, 290.5, 21.2, 36.3, 122.0, 0.0, 16.2, 0 
3535, 13:02:41, 0, 278.1, 282.9, 305.9, 292.9, 21.4, 37.3, 122.0, 0.0, 16.2, 0 
3536, 13:02:42, 0, 278.4, 282.9, 304.9, 291.9, 21.5, 38.0, 122.0, 1.6, 16.2, 0 
3537, 13:02:43, 0, 279.5, 282.9, 304.3, 291.3, 21.4, 36.8, 122.0, 0.0, 16.2, 0 
3538, 13:02:44, 0, 278.9, 282.9, 307.6, 294.6, 22.5, 36.9, 122.0, 0.0, 16.2, 0 
3539, 13:02:45, 0, 276.5, 282.9, 305.2, 292.2, 21.4, 37.4, 123.8, 0.0, 16.2, 0 
3540, 13:02:46, 0, 277.5, 282.9, 301.1, 288.1, 18.1, 38.6, 123.8, 0.0, 16.2, 0 
3541, 13:02:47, 0, 273.9, 282.9, 304.5, 291.5, 21.8, 38.6, 123.8, 0.0, 16.2, 0 
3542, 13:02:48, 0, 276.9, 282.9, 304.9, 291.9, 20.9, 42.1, 123.8, 0.0, 16.2, 0 
3543, 13:02:49, 0, 277.2, 282.9, 306.7, 293.7, 22.0, 38.6, 123.8, 5.0, 16.2, 0 
3544, 13:02:50, 0, 275.6, 282.9, 311.1, 298.1, 24.2, 34.3, 123.8, 0.0, 16.2, 0 
3545, 13:02:51, 0, 275.6, 282.9, 308.1, 295.1, 24.3, 36.1, 123.8, 1.5, 16.2, 0 
3546, 13:02:52, 0, 278.4, 282.9, 306.1, 293.1, 21.1, 33.8, 123.8, 0.0, 16.2, 0 
3547, 13:02:53, 0, 276.2, 282.9, 299.0, 286.0, 18.9, 38.3, 123.8, 0.0, 16.2, 0 
3548, 13:02:54, 0, 276.9, 282.9, 305.8, 292.8, 23.3, 33.9, 123.8, 0.0, 16.2, 0 
3549, 13:02:55, 0, 276.9, 282.9, 302.9, 289.9, 20.1, 38.3, 123.8, 0.0, 16.2, 0 
3550, 13:02:56, 0, 276.8, 282.9, 299.6, 286.6, 20.1, 39.7, 123.8, 0.0, 16.2, 0 
3551, 13:02:57, 0, 276.4, 282.9, 306.4, 293.4, 21.1, 40.6, 123.8, 0.0, 16.2, 0 
3552, 13:02:58, 0, 274.9, 282.9, 297.8, 284.8, 18.3, 36.4, 123.8, 0.0, 16.2, 0 
3553, 13:02:59, 0, 274.9, 282.9, 300.1, 287.1, 19.4, 40.5, 123.8, 0.0, 16.2, 0 
3554, 13:03:00, 0, 275.6, 282.9, 297.9, 284.9, 18.9, 39.4, 123.8, 0.0, 16.2, 0 
3555, 13:03:01, 0, 274.6, 282.9, 298.6, 285.6, 18.9, 45.9, 123.8, 0.0, 16.2, 0 
3556, 13:03:02, 0, 275.8, 282.9, 297.2, 284.2, 17.9, 42.4, 123.8, 0.0, 16.2, 0 
3557, 13:03:03, 0, 276.3, 282.9, 300.6, 287.6, 18.6, 40.8, 123.8, 0.0, 16.2, 0 
3558, 13:03:04, 0, 277.9, 282.9, 301.0, 288.0, 19.8, 43.1, 123.8, 0.0, 16.2, 0 
3559, 13:03:05, 0, 276.2, 282.9, 300.9, 287.9, 20.3, 40.6, 123.8, 0.0, 16.2, 0 
3560, 13:03:06, 0, 273.5, 282.9, 304.5, 291.5, 21.9, 42.3, 123.8, 0.0, 16.2, 0 
3561, 13:03:07, 0, 277.3, 282.9, 304.5, 291.5, 22.9, 40.1, 123.8, 0.0, 16.2, 0 
3562, 13:03:08, 0, 277.0, 282.9, 306.6, 293.6, 24.2, 37.9, 123.8, 0.0, 16.2, 0 
3563, 13:03:09, 0, 279.2, 282.9, 302.8, 289.8, 21.3, 39.8, 123.8, 0.0, 16.2, 0 
3564, 13:03:10, 0, 282.5, 282.9, 301.1, 288.1, 19.6, 37.4, 123.8, 0.0, 16.2, 0 
3565, 13:03:11, 0, 274.0, 282.9, 299.4, 286.4, 19.8, 38.4, 123.8, 0.0, 16.2, 0 
3566, 13:03:12, 0, 276.0, 282.9, 306.4, 293.4, 23.1, 37.5, 123.8, 0.0, 16.2, 0 
3567, 13:03:13, 0, 279.0, 282.9, 299.9, 286.9, 20.0, 40.7, 123.8, 0.0, 16.2, 0 
3568, 13:03:14, 0, 277.8, 282.9, 301.9, 288.9, 20.1, 39.9, 125.6, 0.0, 16.2, 0 
3569, 13:03:15, 0, 279.6, 282.9, 306.1, 293.1, 22.1, 35.9, 125.6, 0.0, 16.2, 0 
3570, 13:03:16, 0, 286.3, 286.3, 305.7, 292.7, 21.4, 36.9, 125.6, 0.0, 16.2, 0 
3571, 13:03:17, 0, 280.0, 286.3, 305.7, 292.7, 23.0, 35.3, 125.6, 0.0, 16.2, 0 
3572, 13:03:18, 0, 277.5, 286.3, 306.7, 293.7, 21.9, 37.1, 125.6, 0.0, 16.2, 0 
3573, 13:03:19, 0, 279.1, 286.3, 305.4, 292.4, 21.8, 34.1, 125.6, 0.0, 16.2, 0 
3574, 13:03:20, 0, 279.1, 286.3, 301.4, 288.4, 19.3, 36.9, 125.6, 0.0, 16.2, 0 
3575, 13:03:21, 0, 276.9, 286.3, 300.1, 287.1, 18.8, 39.6, 125.6, 0.0, 16.2, 0 
3576, 13:03:22, 0, 277.8, 286.3, 298.2, 285.2, 18.0, 38.3, 125.6, 1.5, 16.2, 0 
3577, 13:03:23, 0, 278.8, 286.3, 300.9, 287.9, 19.2, 35.4, 125.6, 0.0, 16.2, 0 
3578, 13:03:24, 0, 277.0, 286.3, 305.0, 292.0, 22.7, 35.7, 125.6, 0.0, 16.2, 0 
3579, 13:03:25, 0, 278.8, 286.3, 303.4, 290.4, 20.1, 39.8, 125.6, 0.0, 16.2, 0 
3580, 13:03:26, 0, 277.2, 286.3, 297.9, 284.9, 18.6, 38.4, 125.6, 0.0, 16.2, 0 
3581, 13:03:27, 0, 274.7, 286.3, 294.4, 281.4, 16.3, 43.4, 125.6, 0.0, 16.2, 0 
3582, 13:03:28, 0, 279.0, 286.3, 296.8, 283.8, 17.6, 39.9, 125.6, 0.0, 16.2, 0 
3583, 13:03:29, 0, 276.2, 286.3, 289.9, 276.9, 14.1, 42.1, 125.6, 0.0, 16.2, 0 
3584, 13:03:30, 0, 278.6, 286.3, 289.1, 276.1, 13.3, 44.9, 125.6, 0.0, 16.2, 0 
3585, 13:03:31, 0, 277.0, 286.3, 292.0, 279.0, 15.9, 43.4, 125.6, 0.0, 16.2, 0 
3586, 13:03:32, 0, 274.1, 286.3, 290.6, 277.6, 13.7, 47.9, 125.6, 0.0, 16.2, 0 
3587, 13:03:33, 0, 279.9, 286.3, 290.8, 277.8, 13.6, 48.8, 125.6, 0.0, 16.2, 0 
3588, 13:03:34, 0, 277.1, 286.3, 291.1, 278.1, 13.4, 50.8, 125.6, 0.0, 16.2, 0 
3589, 13:03:35, 0, 275.0, 286.3, 294.6, 281.6, 15.4, 50.8, 125.6, 0.0, 16.2, 0 
3590, 13:03:36, 0, 272.7, 286.3, 297.7, 284.7, 18.1, 46.3, 125.6, 0.0, 16.2, 0 
3591, 13:03:37, 0, 272.6, 286.3, 302.3, 289.3, 21.2, 45.0, 125.6, 0.0, 16.2, 0 
3592, 13:03:38, 0, 277.4, 286.3, 305.6, 292.6, 24.4, 39.9, 125.6, 0.0, 16.2, 0 
3593, 13:03:39, 0, 276.5, 286.3, 304.4, 291.4, 22.9, 40.6, 125.6, 0.0, 16.2, 0 
3594, 13:03:40, 0, 274.5, 286.3, 300.8, 287.8, 20.8, 47.8, 125.6, 0.0, 16.2, 0 
3595, 13:03:41, 0, 274.5, 286.3, 301.3, 288.3, 20.1, 43.2, 127.4, 0.0, 16.2, 0 
3596, 13:03:42, 0, 280.6, 286.3, 292.8, 279.8, 16.1, 44.1, 127.4, 0.0, 16.2, 0 
3597, 13:03:43, 0, 279.0, 286.3, 292.3, 279.3, 14.6, 46.2, 127.4, 0.0, 16.2, 0 
3598, 13:03:44, 0, 280.8, 286.3, 292.1, 279.1, 15.0, 43.3, 127.4, 0.0, 16.2, 0 
3599, 13:03:45, 0, 284.8, 286.3, 292.4, 279.4, 13.9, 49.8, 127.4, 0.0, 16.2, 0 
3600, 13:03:46, 0, 279.8, 286.3, 289.9, 276.9, 13.6, 47.3, 127.4, 0.0, 16.2, 0 
3601, 13:03:47, 0, 279.8, 286.3, 293.1, 280.1, 14.9, 47.4, 127.4, 0.0, 16.2, 0 
3602, 13:03:48, 0, 277.8, 286.3, 292.0, 279.0, 13.6, 46.2, 127.4, 0.0, 16.2, 0 
3603, 13:03:49, 0, 276.3, 286.3, 295.4, 282.4, 15.9, 46.9, 127.4, 0.0, 16.2, 0 
3604, 13:03:50, 0, 274.0, 286.3, 298.1, 285.1, 17.1, 47.3, 127.4, 0.0, 16.2, 0 
3605, 13:03:51, 0, 280.2, 286.3, 294.6, 281.6, 16.3, 46.1, 127.4, 0.0, 16.2, 0 
3606, 13:03:52, 0, 276.6, 286.3, 296.6, 283.6, 18.1, 42.0, 127.4, 0.0, 16.2, 0 
3607, 13:03:53, 0, 278.5, 286.3, 298.8, 285.8, 18.4, 41.9, 127.4, 0.0, 16.2, 0 
3608, 13:03:54, 0, 280.0, 286.3, 298.6, 285.6, 18.2, 40.1, 127.4, 0.0, 16.2, 0 
3609, 13:03:55, 0, 279.5, 286.3, 296.4, 283.4, 17.2, 41.6, 127.4, 1.8, 16.2, 0 
3610, 13:03:56, 0, 278.7, 286.3, 291.4, 278.4, 14.3, 46.6, 127.4, 0.0, 16.2, 0 
3611, 13:03:57, 0, 276.5, 286.3, 283.1, 270.1, 8.4, 46.8, 127.4, 2.1, 16.2, 0 
3612, 13:03:58, 0, 274.7, 286.3, 285.3, 272.3, 9.8, 53.8, 127.4, 0.5, 16.2, 0 
3613, 13:03:59, 0, 276.3, 286.3, 282.8, 269.8, 8.4, 52.1, 127.4, 0.0, 16.2, 0 
3614, 13:04:00, 0, 276.2, 286.3, 286.7, 273.7, 11.0, 55.1, 127.4, 0.4, 16.2, 0 
3615, 13:04:01, 0, 274.8, 286.3, 285.1, 272.1, 9.1, 52.7, 127.4, 0.0, 16.2, 0 
3616, 13:04:02, 0, 274.8, 286.3, 289.7, 276.7, 13.1, 54.8, 127.4, 0.0, 16.2, 0 
3617, 13:04:03, 0, 270.0, 286.3, 290.2, 277.2, 13.6, 55.1, 127.4, 0.0, 16.2, 0 
3618, 13:04:04, 0, 272.2, 286.3, 294.4, 281.4, 16.1, 52.9, 127.4, 0.3, 16.2, 0 
3619, 13:04:05, 0, 273.4, 286.3, 293.1, 280.1, 15.2, 51.8, 127.4, 0.0, 16.2, 0 
3620, 13:04:06, 0, 277.8, 286.3, 292.8, 279.8, 16.4, 50.1, 127.4, 0.0, 16.2, 0 
3621, 13:04:07, 0, 277.8, 286.3, 297.9, 284.9, 18.4, 48.3, 127.4, 0.0, 16.2, 0 
3622, 13:04:08, 0, 277.6, 286.3, 295.9, 282.9, 16.5, 50.3, 127.4, 0.0, 16.2, 0 
3623, 13:04:09, 0, 275.8, 286.3, 296.6, 283.6, 16.8, 48.8, 127.4, 0.0, 16.2, 0 
3624, 13:04:10, 0, 277.1, 286.3, 294.8, 281.8, 16.6, 48.6, 127.4, 0.0, 16.2, 0 
3625, 13:04:11, 0, 275.8, 286.3, 294.9, 281.9, 16.4, 46.3, 127.4, 0.0, 16.2, 0 
3626, 13:04:12, 0, 281.2, 286.3, 295.5, 282.5, 18.6, 44.6, 127.4, 0.0, 16.2, 0 
3627, 13:04:13, 0, 280.1, 286.3, 288.4, 275.4, 11.9, 45.9, 127.4, 0.0, 16.2, 0 
3628, 13:04:14, 0, 277.2, 286.3, 291.5, 278.5, 13.8, 49.1, 127.4, 0.0, 16.2, 0 
3629, 13:04:15, 0, 279.3, 286.3, 286.6, 273.6, 11.7, 45.9, 127.4, 0.0, 16.2, 0 
3630, 13:04:16, 0, 278.5, 286.3, 286.9, 273.9, 12.0, 49.1, 127.4, 0.0, 16.2, 0 
3631, 13:04:17, 0, 286.4, 286.4, 292.2, 279.2, 13.6, 48.3, 127.4, 0.0, 16.2, 0 
3632, 13:04:18, 0, 286.5, 286.5, 284.4, 271.4, 9.0, 48.1, 127.4, 0.0, 16.2, 0 
3633, 13:04:19, 0, 283.0, 286.5, 290.0, 277.0, 12.9, 46.9, 127.4, 0.0, 16.2, 0 
3634, 13:04:20, 0, 283.0, 286.5, 289.3, 276.3, 12.0, 48.1, 127.4, 0.0, 16.2, 0 
3635, 13:04:21, 0, 284.8, 286.5, 284.2, 271.2, 7.9, 49.2, 127.4, 0.0, 16.2, 0 
3636, 13:04:22, 0, 280.3, 286.5, 288.7, 275.7, 11.5, 49.6, 127.4, 0.0, 16.2, 0 
3637, 13:04:23, 0, 282.4, 286.5, 286.1, 273.1, 11.3, 46.9, 127.4, 0.0, 16.2, 0 
3638, 13:04:24, 0, 278.5, 286.5, 286.6, 273.6, 11.3, 48.9, 127.4, 0.0, 16.2, 0 
3639, 13:04:25, 0, 278.8, 286.5, 285.9, 272.9, 10.3, 49.1, 127.4, 0.0, 16.2, 0 
3640, 13:04:26, 0, 278.3, 286.5, 288.8, 275.8, 11.9, 47.2, 127.4, 0.0, 16.2, 0 
3641, 13:04:27, 0, 281.3, 286.5, 282.6, 269.6, 8.4, 46.5, 127.4, 0.0, 16.2, 0 
3642, 13:04:28, 0, 279.1, 286.5, 284.7, 271.7, 9.3, 48.6, 127.4, 0.9, 16.2, 0 
3643, 13:04:29, 0, 279.0, 286.5, 277.8, 264.8, 7.0, 51.4, 127.4, 0.0, 16.2, 0 
3644, 13:04:30, 0, 275.7, 286.5, 282.4, 269.4, 7.9, 52.4, 127.4, 1.3, 16.2, 0 
3645, 13:04:31, 0, 276.3, 286.5, 285.2, 272.2, 9.4, 54.2, 127.4, 0.0, 16.2, 0 
3646, 13:04:32, 0, 272.6, 286.5, 283.9, 270.9, 9.6, 52.1, 127.4, 0.0, 16.2, 0 
3647, 13:04:33, 0, 273.7, 286.5, 286.3, 273.3, 11.1, 47.8, 127.4, 0.0, 16.2, 0 
3648, 13:04:34, 0, 275.8, 286.5, 286.4, 273.4, 10.1, 55.3, 129.2, 0.0, 16.2, 0 
3649, 13:04:35, 0, 277.1, 286.5, 282.6, 269.6, 8.5, 49.3, 129.2, 0.0, 16.2, 0 
3650, 13:04:36, 0, 278.9, 286.5, 288.1, 275.1, 13.7, 54.6, 129.2, 2.4, 16.2, 0 
3651, 13:04:37, 0, 274.4, 286.5, 282.9, 269.9, 12.9, 45.4, 129.2, 0.0, 16.2, 0 
3652, 13:04:38, 0, 277.8, 286.5, 282.4, 269.4, 15.4, 44.3, 129.2, 4.6, 16.2, 0 
3653, 13:04:39, 0, 278.7, 286.5, 273.3, 260.3, 9.6, 50.8, 129.2, 3.4, 16.2, 0 
3654, 13:04:40, 0, 281.7, 286.5, 277.4, 264.4, 8.3, 50.5, 129.2, 0.0, 16.2, 0 
3655, 13:04:41, 0, 285.5, 286.5, 281.4, 268.4, 7.8, 50.8, 129.2, 0.0, 16.2, 0 
3656, 13:04:42, 0, 282.7, 286.5, 280.8, 267.8, 8.6, 54.6, 129.2, 0.0, 16.2, 0 
3657, 13:04:43, 0, 287.5, 287.5, 275.3, 262.3, 4.9, 52.8, 129.2, 0.0, 16.2, 0 
3658, 13:04:44, 0, 282.7, 287.5, 279.8, 266.8, 8.9, 55.8, 129.2, 2.2, 16.2, 0 
3659, 13:04:45, 0, 280.7, 287.5, 281.1, 268.1, 9.9, 53.7, 129.2, 0.0, 16.2, 0 
3660, 13:04:46, 0, 282.0, 287.5, 278.8, 265.8, 10.9, 47.9, 129.2, 0.8, 16.2, 0 
3661, 13:04:47, 0, 296.8, 296.8, 280.8, 267.8, 10.3, 52.1, 129.2, 0.0, 16.2, 0 
3662, 13:04:48, 0, 294.8, 296.8, 274.0, 261.0, 7.6, 51.3, 129.2, 0.0, 16.2, 0 
3663, 13:04:49, 0, 295.8, 296.8, 281.8, 268.8, 10.3, 47.5, 129.2, 0.0, 16.2, 0 
3664, 13:04:50, 0, 300.8, 300.8, 271.9, 258.9, 4.8, 51.4, 129.2, 0.0, 16.2, 0 
3665, 13:04:51, 0, 300.4, 300.8, 272.4, 259.4, 2.4, 53.2, 129.2, 0.0, 16.2, 0 
3666, 13:04:52, 0, 300.4, 300.8, 272.7, 259.7, 4.4, 59.6, 129.2, 0.0, 16.2, 0 
3667, 13:04:53, 0, 298.0, 300.8, 280.9, 267.9, 7.9, 53.9, 129.2, 3.5, 16.2, 0 
3668, 13:04:54, 0, 300.4, 300.8, 275.1, 262.1, 7.3, 54.0, 129.2, 0.0, 16.2, 0 
3669, 13:04:55, 0, 305.9, 305.9, 277.6, 264.6, 4.5, 60.1, 129.2, 0.0, 16.2, 0 
3670, 13:04:56, 0, 304.4, 305.9, 277.7, 264.7, 5.4, 57.9, 129.2, 0.0, 16.2, 0 
3671, 13:04:57, 0, 305.5, 305.9, 276.2, 263.2, 4.5, 55.9, 129.2, 0.0, 16.2, 0 
3672, 13:04:58, 0, 302.4, 305.9, 279.8, 266.8, 6.4, 60.8, 129.2, 0.0, 16.2, 0 
3673, 13:04:59, 0, 306.3, 306.3, 282.1, 269.1, 6.9, 57.8, 129.2, 0.0, 16.2, 0 
3674, 13:05:00, 0, 310.8, 310.8, 287.6, 274.6, 12.3, 55.5, 129.2, 0.0, 16.2, 0 
3675, 13:05:01, 0, 310.2, 310.8, 290.0, 277.0, 14.4, 55.5, 129.2, 0.0, 16.2, 0 
3676, 13:05:02, 0, 309.0, 310.8, 291.4, 278.4, 14.4, 49.5, 129.2, 0.0, 16.2, 0 
3677, 13:05:03, 0, 310.9, 310.9, 289.3, 276.3, 12.3, 50.6, 129.2, 0.0, 16.2, 0 
3678, 13:05:04, 0, 309.2, 310.9, 287.8, 274.8, 10.8, 51.7, 129.2, 0.0, 16.2, 0 
3679, 13:05:05, 0, 312.6, 312.6, 288.4, 275.4, 11.3, 50.9, 129.2, 0.0, 16.2, 0 
3680, 13:05:06, 0, 312.1, 312.6, 283.3, 270.3, 8.3, 51.7, 129.2, 0.0, 16.2, 0 
3681, 13:05:07, 0, 314.2, 314.2, 283.4, 270.4, 7.9, 52.1, 129.2, 0.0, 16.2, 0 
3682, 13:05:08, 0, 312.4, 314.2, 274.9, 261.9, 2.5, 54.4, 129.2, 1.0, 16.2, 0 
3683, 13:05:09, 0, 310.8, 314.2, 280.4, 267.4, 6.2, 49.4, 129.2, 0.0, 16.2, 0 
3684, 13:05:10, 0, 308.5, 314.2, 281.8, 268.8, 6.7, 51.8, 129.2, 0.0, 16.2, 0 
3685, 13:05:11, 0, 313.7, 314.2, 280.0, 267.0, 5.6, 52.9, 129.2, 0.0, 16.2, 0 
3686, 13:05:12, 0, 312.6, 314.2, 281.8, 268.8, 6.7, 55.2, 129.2, 0.0, 16.2, 0 
3687, 13:05:13, 0, 314.4, 314.4, 280.9, 267.9, 5.7, 52.7, 129.2, 0.0, 16.2, 0 
3688, 13:05:14, 0, 315.3, 315.3, 277.2, 264.2, 6.3, 54.8, 129.2, 1.6, 16.2, 0 
3689, 13:05:15, 0, 311.4, 315.3, 281.3, 268.3, 7.7, 50.1, 129.2, 0.0, 16.2, 0 
3690, 13:05:16, 0, 315.1, 315.3, 274.9, 261.9, 3.2, 52.8, 129.2, 0.0, 16.2, 0 
3691, 13:05:17, 0, 313.1, 315.3, 281.3, 268.3, 6.1, 50.4, 129.2, 0.0, 16.2, 0 
3692, 13:05:18, 0, 315.4, 315.4, 279.6, 266.6, 5.5, 51.1, 129.2, 4.6, 16.2, 0 
3693, 13:05:19, 0, 315.7, 315.7, 272.3, 259.3, 0.6, 50.6, 129.2, 0.0, 16.2, 0 
3694, 13:05:20, 0, 314.2, 315.7, 269.1, 256.1, -2.1, 56.4, 129.2, 0.0, 16.2, 0 
3695, 13:05:21, 0, 311.5, 315.7, 267.8, 254.8, -3.2, 57.3, 129.2, 0.0, 16.2, 0 
3696, 13:05:22, 0, 311.8, 315.7, 272.5, 259.5, 0.3, 54.1, 129.2, 0.0, 16.2, 0 
3697, 13:05:23, 0, 312.2, 315.7, 275.1, 262.1, 1.6, 54.6, 129.2, 0.0, 16.2, 0 
3698, 13:05:24, 0, 313.4, 315.7, 276.4, 263.4, 2.8, 58.4, 131.0, 0.0, 16.2, 0 
3699, 13:05:25, 0, 313.0, 315.7, 277.1, 264.1, 3.2, 55.9, 131.0, 0.0, 16.2, 0 
3700, 13:05:26, 0, 314.7, 315.7, 280.0, 267.0, 5.8, 55.1, 131.0, 0.0, 16.2, 0 
3701, 13:05:27, 0, 313.0, 315.7, 277.7, 264.7, 6.8, 55.2, 131.0, 0.0, 16.2, 0 
3702, 13:05:28, 0, 309.4, 315.7, 281.3, 268.3, 7.6, 53.9, 131.0, 1.1, 16.2, 0 
3703, 13:05:29, 0, 306.7, 315.7, 275.8, 262.8, 2.4, 53.4, 131.0, 10.2, 16.2, 0 
3704, 13:05:30, 0, 312.7, 315.7, 275.0, 262.0, 1.6, 53.8, 131.0, 10.2, 16.2, 0 
3705, 13:05:31, 0, 316.1, 316.1, 274.6, 261.6, 2.9, 53.6, 131.0, 0.5, 16.2, 0 
3706, 13:05:32, 0, 318.6, 318.6, 264.9, 251.9, -1.9, 54.3, 131.0, 0.7, 16.2, 0 
3707, 13:05:33, 0, 323.7, 323.7, 257.7, 244.7, -5.1, 53.3, 131.0, 0.0, 16.2, 0 
3708, 13:05:34, 0, 323.8, 323.8, 259.0, 246.0, -7.1, 56.4, 131.0, 0.0, 16.2, 0 
3709, 13:05:35, 0, 318.2, 323.8, 257.2, 244.2, -7.8, 59.2, 131.0, 2.0, 16.2, 0 
3710, 13:05:36, 0, 315.6, 323.8, 265.6, 252.6, -3.9, 61.4, 131.0, 0.0, 16.2, 0 
3711, 13:05:37, 0, 312.5, 323.8, 269.1, 256.1, -2.3, 60.4, 131.0, 7.5, 16.2, 0 
3712, 13:05:38, 0, 317.3, 323.8, 271.1, 258.1, 3.5, 61.6, 131.0, 2.1, 16.2, 0 
3713, 13:05:39, 0, 317.3, 323.8, 275.1, 262.1, 3.6, 63.3, 131.0, 5.8, 16.2, 0 
3714, 13:05:40, 0, 324.2, 324.2, 278.9, 265.9, 8.0, 60.4, 131.0, 0.0, 16.2, 0 
3715, 13:05:41, 0, 330.8, 330.8, 277.2, 264.2, 5.1, 57.4, 131.0, 0.0, 16.2, 0 
3716, 13:05:42, 0, 329.4, 330.8, 283.9, 270.9, 10.6, 56.4, 131.0, 0.6, 16.2, 0 
3717, 13:05:43, 0, 331.1, 331.1, 279.5, 266.5, 6.3, 55.2, 131.0, 0.0, 16.2, 0 
3718, 13:05:44, 0, 336.4, 336.4, 276.0, 263.0, 4.4, 60.7, 131.0, 1.7, 16.2, 0 
3719, 13:05:45, 0, 330.0, 336.4, 276.8, 263.8, 4.5, 61.3, 131.0, 4.2, 16.2, 0 
3720, 13:05:46, 0, 327.9, 336.4, 272.7, 259.7, 1.6, 55.1, 131.0, 0.0, 16.2, 0 
3721, 13:05:47, 0, 330.6, 336.4, 274.6, 261.6, 4.8, 60.8, 131.0, 2.9, 16.2, 0 
3722, 13:05:48, 0, 332.3, 336.4, 272.1, 259.1, -1.0, 69.5, 131.0, 6.6, 16.2, 0 
3723, 13:05:49, 0, 337.7, 337.7, 270.5, 257.5, -1.3, 67.3, 131.0, 2.4, 16.2, 0 
3724, 13:05:50, 0, 337.9, 337.9, 270.8, 257.8, -1.1, 62.7, 131.0, 13.1, 16.2, 0 
3725, 13:05:51, 0, 350.9, 350.9, 268.6, 255.6, -0.4, 62.1, 131.0, 0.0, 16.2, 0 
3726, 13:05:52, 0, 353.2, 353.2, 267.5, 254.5, -2.9, 64.1, 131.0, 0.0, 16.2, 0 
3727, 13:05:53, 0, 355.9, 355.9, 259.6, 246.6, -9.5, 61.1, 131.0, 0.0, 16.2, 0 
3728, 13:05:54, 0, 353.6, 355.9, 259.8, 246.8, -9.6, 64.7, 131.0, 0.0, 16.2, 0 
3729, 13:05:55, 0, 352.2, 355.9, 268.5, 255.5, -3.1, 65.5, 131.0, 0.0, 16.2, 0 
3730, 13:05:56, 0, 351.4, 355.9, 267.9, 254.9, -1.8, 64.3, 131.0, 0.0, 16.2, 0 
3731, 13:05:57, 0, 354.8, 355.9, 267.5, 254.5, -4.0, 66.3, 131.0, 0.0, 16.2, 0 
3732, 13:05:58, 0, 348.3, 355.9, 264.9, 251.9, -7.3, 67.6, 131.0, 1.1, 16.2, 0 
3733, 13:05:59, 0, 348.5, 355.9, 271.6, 258.6, -0.8, 65.8, 131.0, 4.4, 16.2, 0 
3734, 13:06:00, 0, 351.4, 355.9, 271.6, 258.6, 4.7, 61.8, 131.0, 8.0, 16.2, 0 
3735, 13:06:01, 0, 353.8, 355.9, 276.7, 263.7, 7.1, 65.1, 131.0, 2.2, 16.2, 0 
3736, 13:06:02, 0, 369.0, 369.0, 270.6, 257.6, -2.2, 65.0, 131.0, 0.0, 16.2, 0 
3737, 13:06:03, 0, 367.4, 369.0, 269.6, 256.6, -1.4, 65.9, 131.0, 0.0, 16.2, 0 
3738, 13:06:04, 0, 369.3, 369.3, 270.2, 257.2, -2.9, 68.8, 131.0, 0.0, 16.2, 0 
3739, 13:06:05, 0, 365.1, 369.3, 269.2, 256.2, -3.4, 65.6, 131.0, 0.0, 16.2, 0 
3740, 13:06:06, 0, 368.9, 369.3, 268.8, 255.8, -3.3, 69.6, 131.0, 0.0, 16.2, 0 
3741, 13:06:07, 0, 368.1, 369.3, 267.1, 254.1, -6.2, 67.4, 131.0, 0.0, 16.2, 0 
3742, 13:06:08, 0, 367.7, 369.3, 258.8, 245.8, -12.0, 71.9, 131.0, 0.0, 16.2, 0 
3743, 13:06:09, 0, 368.3, 369.3, 259.7, 246.7, -11.9, 75.9, 131.0, 0.0, 16.2, 0 
3744, 13:06:10, 0, 367.2, 369.3, 266.6, 253.6, -5.6, 75.3, 131.0, 0.0, 16.2, 0 
3745, 13:06:11, 0, 371.9, 371.9, 270.6, 257.6, -3.3, 68.8, 131.0, 0.0, 16.2, 0 
3746, 13:06:12, 0, 362.2, 371.9, 269.3, 256.3, -6.1, 71.3, 131.0, 1.0, 16.2, 0 
3747, 13:06:13, 0, 362.6, 371.9, 272.6, 259.6, 0.1, 73.8, 131.0, 2.1, 16.2, 0 
